CHROM	POS	scaffold	start	end	annotation	hit_dist
scaffold_3	15381461	scaffold_3	15384852	15385949	jg27499	3939.5
scaffold_3	15620205	scaffold_3	15618320	15618616	jg27544	1737
scaffold_3	15620205	scaffold_3	15621353	15622415	jg27545	1679
scaffold_3	16392306	scaffold_3	16387310	16389255	jg27702	4023.5
scaffold_3	16392306	scaffold_3	16392381	16393356	jg27703	562.5
scaffold_3	16664979	scaffold_3	16661809	16662138	jg27749	3005.5
scaffold_3	16824244	scaffold_3	16819854	16820507	jg27779	4063.5
scaffold_3	16824244	scaffold_3	16822040	16823596	jg27780	1426
scaffold_3	16824244	scaffold_3	16824566	16827164	jg27781	1621
scaffold_3	17402210	scaffold_3	17399465	17401530	jg27914	1712.5
scaffold_3	17402210	scaffold_3	17404770	17406282	jg27915	3316
scaffold_3	17527142	scaffold_3	17525655	17526146	jg27942	1241.5
scaffold_3	17527142	scaffold_3	17526177	17527968	jg27943	69.5
scaffold_3	17527142	scaffold_3	17531021	17532046	jg27944	4391.5
scaffold_4	171019	scaffold_4	167826	168221	jg16521	2995.5
scaffold_4	171019	scaffold_4	169492	169773	jg16522	1386.5
scaffold_4	171019	scaffold_4	171273	173033	jg16523	1134
scaffold_4	171019	scaffold_4	173534	174047	jg16524	2771.5
scaffold_4	171019	scaffold_4	174394	174657	jg16525	3506.5
scaffold_4	171019	scaffold_4	174927	175537	jg16526	4213
scaffold_4	464689	scaffold_4	462140	463448	jg16604	1895
scaffold_4	464689	scaffold_4	467835	468473	jg16605	3465
scaffold_4	604866	scaffold_4	605563	607470	jg16645	1650.5
scaffold_4	678557	scaffold_4	674282	676989	jg16658	2921.5
scaffold_4	678557	scaffold_4	680074	684951	jg16659	3955.5
scaffold_4	881056	scaffold_4	878568	880724	jg16696	1410
scaffold_4	881056	scaffold_4	883394	885307	jg16697	3294.5
scaffold_4	935259	scaffold_4	931524	932678	jg16706	3158
scaffold_4	935259	scaffold_4	936371	938219	jg16707	2036
scaffold_4	941762	scaffold_4	936371	938219	jg16707	4467
scaffold_4	941762	scaffold_4	940740	941699	jg16708	542.5
scaffold_4	941762	scaffold_4	942162	944297	jg16709	1467.5
scaffold_4	942922	scaffold_4	940740	941699	jg16708	1702.5
scaffold_4	942922	scaffold_4	942162	944297	jg16709	307.5
scaffold_4	942922	scaffold_4	947218	947640	jg16710	4507
scaffold_4	1051582	scaffold_4	1047250	1051251	jg16736	2331.5
scaffold_4	1051582	scaffold_4	1052412	1055991	jg16737	2619.5
scaffold_4	1397210	scaffold_4	1391231	1394676	jg16807	4256.5
scaffold_4	1397210	scaffold_4	1394835	1397138	jg16808	1223.5
scaffold_4	1397210	scaffold_4	1400095	1400933	jg16809	3304
scaffold_4	1759532	scaffold_4	1754257	1755814	jg16876	4496.5
scaffold_4	1759532	scaffold_4	1757109	1758872	jg16877	1541.5
scaffold_4	1759532	scaffold_4	1760279	1761297	jg16878	1256
scaffold_4	1788839	scaffold_4	1786334	1788453	jg16883	1445.5
scaffold_4	1788839	scaffold_4	1789331	1791133	jg16884	1393
scaffold_4	1814219	scaffold_4	1812869	1813852	jg16888	858.5
scaffold_4	1814219	scaffold_4	1815999	1817814	jg16889	2687.5
scaffold_4	1814219	scaffold_4	1818001	1819267	jg16890	4415
scaffold_4	2599658	scaffold_4	2600563	2602370	jg17058	1808.5
scaffold_4	3548519	scaffold_4	3544578	3548386	jg17231	2037
scaffold_4	6538787	scaffold_4	6535680	6536529	jg17518	2682.5
scaffold_4	6538787	scaffold_4	6542977	6544506	jg17519	4954.5
scaffold_4	7111456	scaffold_4	7109036	7112197	jg17619	839.5
scaffold_4	7182532	scaffold_4	7179248	7182382	jg17633	1717
scaffold_4	7182532	scaffold_4	7183000	7184589	jg17634	1262.5
scaffold_4	7416901	scaffold_4	7411336	7413891	jg17680	4287.5
scaffold_4	7416901	scaffold_4	7414077	7416653	jg17681	1536
scaffold_4	7416901	scaffold_4	7417632	7421095	jg17682	2462.5
scaffold_4	7493660	scaffold_4	7489183	7489831	jg17697	4153
scaffold_4	7493660	scaffold_4	7490958	7492479	jg17698	1941.5
scaffold_4	8113206	scaffold_4	8115920	8117479	jg17812	3493.5
scaffold_4	8214080	scaffold_4	8215564	8215770	jg17827	1587
scaffold_4	8297793	scaffold_4	8295878	8296543	jg17840	1582.5
scaffold_4	8297793	scaffold_4	8298080	8299780	jg17841	1137
scaffold_4	8300887	scaffold_4	8295878	8296543	jg17840	4676.5
scaffold_4	8300887	scaffold_4	8298080	8299780	jg17841	1957
scaffold_4	8339477	scaffold_4	8334875	8336684	jg17848	3697.5
scaffold_4	8522690	scaffold_4	8516098	8520442	jg17878	4420
scaffold_4	8522690	scaffold_4	8521802	8526087	jg17879	1254.5
scaffold_4	8768972	scaffold_4	8764178	8768110	jg17917	2828
scaffold_4	8768972	scaffold_4	8768886	8770748	jg17918	845
scaffold_4	8768972	scaffold_4	8771964	8773853	jg17919	3936.5
scaffold_4	8829454	scaffold_4	8825565	8826539	jg17937	3402
scaffold_4	8829454	scaffold_4	8827140	8827604	jg17938	2082
scaffold_4	8829454	scaffold_4	8829450	8829845	jg17939	193.5
scaffold_4	8829454	scaffold_4	8830803	8831970	jg17940	1932.5
scaffold_4	8885457	scaffold_4	8881503	8881757	jg17957	3827
scaffold_4	8885457	scaffold_4	8884158	8886024	jg17958	366
scaffold_4	8885457	scaffold_4	8889046	8890048	jg17959	4090
scaffold_4	8943811	scaffold_4	8940303	8941498	jg17974	2910.5
scaffold_4	8943811	scaffold_4	8941821	8943002	jg17975	1399.5
scaffold_4	8943811	scaffold_4	8943688	8945850	jg17976	958
scaffold_4	8943811	scaffold_4	8946368	8947286	jg17977	3016
scaffold_4	8943811	scaffold_4	8947518	8948807	jg17978	4351.5
scaffold_4	8981160	scaffold_4	8981827	8982948	jg17987	1227.5
scaffold_4	9238143	scaffold_4	9238670	9240682	jg18045	1533
scaffold_4	9581207	scaffold_4	9581700	9582140	jg18124	713
scaffold_4	9585357	scaffold_4	9581700	9582140	jg18124	3437
scaffold_4	9585357	scaffold_4	9587014	9589030	jg18125	2665
scaffold_4	9750554	scaffold_4	9754259	9754516	jg18162	3833.5
scaffold_4	9755903	scaffold_4	9754259	9754516	jg18162	1515.5
scaffold_4	9776909	scaffold_4	9771931	9774247	jg18163	3820
scaffold_4	9776909	scaffold_4	9774603	9777845	jg18164	685
scaffold_4	9776909	scaffold_4	9779589	9781298	jg18165	3534.5
scaffold_4	10282357	scaffold_4	10281679	10283915	jg18297	440
scaffold_4	10859363	scaffold_4	10858614	10865333	jg18442	2610.5
scaffold_4	11561422	scaffold_4	11556637	11557548	jg18615	4329.5
scaffold_4	11561422	scaffold_4	11557927	11558880	jg18616	3018.5
scaffold_4	11561422	scaffold_4	11559708	11560841	jg18617	1147.5
scaffold_4	11561422	scaffold_4	11563210	11564735	jg18618	2550.5
scaffold_4	11562319	scaffold_4	11557927	11558880	jg18616	3915.5
scaffold_4	11562319	scaffold_4	11559708	11560841	jg18617	2044.5
scaffold_4	11562319	scaffold_4	11563210	11564735	jg18618	1653.5
scaffold_4	11782748	scaffold_4	11776999	11779215	jg18686	4641
scaffold_4	11782748	scaffold_4	11782102	11782930	jg18687	232
scaffold_4	11782748	scaffold_4	11783524	11787013	jg18688	2520.5
scaffold_4	11857942	scaffold_4	11853070	11856219	jg18705	3297.5
scaffold_4	11857942	scaffold_4	11860043	11863040	jg18706	3599.5
scaffold_4	12235722	scaffold_4	12231026	12231325	jg18796	4546.5
scaffold_4	12235722	scaffold_4	12232009	12233438	jg18797	2998.5
scaffold_4	12235722	scaffold_4	12237761	12238511	jg18798	2414
scaffold_4	12235722	scaffold_4	12238959	12240200	jg18799	3857.5
scaffold_4	12491224	scaffold_4	12486459	12490708	jg18850	2640.5
scaffold_4	12491224	scaffold_4	12491835	12493667	jg18851	1527
scaffold_4	12491224	scaffold_4	12494808	12497352	jg18852	4856
scaffold_4	12525141	scaffold_4	12519918	12521419	jg18859	4472.5
scaffold_4	12525141	scaffold_4	12527854	12530109	jg18860	3840.5
scaffold_4	12829538	scaffold_4	12824851	12825771	jg18937	4227
scaffold_4	12829538	scaffold_4	12828948	12829196	jg18938	466
scaffold_4	12829538	scaffold_4	12830095	12831729	jg18939	1374
scaffold_4	12829538	scaffold_4	12832582	12834210	jg18940	3858
scaffold_4	13054797	scaffold_4	13051339	13052460	jg18994	2897.5
scaffold_4	13054797	scaffold_4	13055013	13055370	jg18995	394.5
scaffold_4	13054797	scaffold_4	13056944	13058365	jg18996	2857.5
scaffold_4	13066172	scaffold_4	13058887	13064606	jg18997	4425.5
scaffold_4	13066172	scaffold_4	13065069	13067067	jg18998	104
scaffold_4	13066172	scaffold_4	13068264	13070222	jg18999	3071
scaffold_4	13066172	scaffold_4	13070250	13071851	jg19000	4878.5
scaffold_4	13434443	scaffold_4	13435031	13436666	jg19098	1405.5
scaffold_4	13434443	scaffold_4	13437506	13437997	jg19099	3308.5
scaffold_4	13709821	scaffold_4	13705638	13707342	jg19164	3331
scaffold_4	13709821	scaffold_4	13707594	13709546	jg19165	1251
scaffold_4	13709821	scaffold_4	13711043	13711922	jg19166	1661.5
scaffold_4	13709821	scaffold_4	13712338	13713685	jg19167	3190.5
scaffold_4	14229566	scaffold_4	14224819	14227287	jg19293	3513
scaffold_4	14229566	scaffold_4	14232158	14233311	jg19294	3168.5
scaffold_4	14677326	scaffold_4	14675795	14676833	jg19421	1012
scaffold_4	14677326	scaffold_4	14678259	14678663	jg19422	1135
scaffold_4	14677326	scaffold_4	14680259	14681550	jg19423	3578.5
scaffold_4	14677326	scaffold_4	14681875	14682162	jg19424	4692.5
scaffold_4	15187994	scaffold_4	15184391	15185135	jg19570	3231
scaffold_4	15187994	scaffold_4	15186626	15187660	jg19571	851
scaffold_4	15187994	scaffold_4	15188547	15190757	jg19572	1658
scaffold_4	15187994	scaffold_4	15191398	15193914	jg19573	4662
scaffold_4	15355885	scaffold_4	15350868	15353858	jg19611	3522
scaffold_4	15355885	scaffold_4	15354603	15356834	jg19612	166.5
scaffold_4	15457110	scaffold_4	15451646	15453317	jg19639	4628.5
scaffold_4	15457110	scaffold_4	15454668	15455006	jg19640	2273
scaffold_4	15614668	scaffold_4	15612757	15613169	jg19687	1705
scaffold_4	15614668	scaffold_4	15614421	15614857	jg19688	29
scaffold_4	15614668	scaffold_4	15616068	15616521	jg19689	1626.5
scaffold_4	15614668	scaffold_4	15617222	15617731	jg19690	2808.5
scaffold_4	15614668	scaffold_4	15618189	15618531	jg19691	3692
scaffold_4	15614668	scaffold_4	15618908	15620369	jg19692	4970.5
scaffold_4	15614669	scaffold_4	15612757	15613169	jg19687	1706
scaffold_4	15614669	scaffold_4	15614421	15614857	jg19688	30
scaffold_4	15614669	scaffold_4	15616068	15616521	jg19689	1625.5
scaffold_4	15614669	scaffold_4	15617222	15617731	jg19690	2807.5
scaffold_4	15614669	scaffold_4	15618189	15618531	jg19691	3691
scaffold_4	15614669	scaffold_4	15618908	15620369	jg19692	4969.5
scaffold_4	16212881	scaffold_4	16209902	16210786	jg19861	2537
scaffold_5	525563	scaffold_5	526134	528159	jg13020	1583.5
scaffold_5	1037188	scaffold_5	1032834	1033874	jg13134	3834
scaffold_5	1037188	scaffold_5	1034449	1036689	jg13135	1619
scaffold_5	1037188	scaffold_5	1040346	1041646	jg13136	3808
scaffold_5	1323386	scaffold_5	1320753	1321253	jg13208	2383
scaffold_5	1323386	scaffold_5	1325632	1327192	jg13209	3026
scaffold_5	1353902	scaffold_5	1351123	1351344	jg13215	2668.5
scaffold_5	1353902	scaffold_5	1352822	1353064	jg13216	959
scaffold_5	1353902	scaffold_5	1355676	1358047	jg13217	2959.5
scaffold_5	1920236	scaffold_5	1916050	1919496	jg13347	2463
scaffold_5	1920236	scaffold_5	1922171	1924018	jg13348	2858.5
scaffold_5	2155143	scaffold_5	2151974	2154189	jg13399	2061.5
scaffold_5	2711009	scaffold_5	2711019	2712240	jg13526	620.5
scaffold_5	2711009	scaffold_5	2713055	2716743	jg13527	3890
scaffold_5	3016707	scaffold_5	3012652	3015700	jg13578	2531
scaffold_5	3016707	scaffold_5	3016389	3017786	jg13579	380.5
scaffold_5	3342698	scaffold_5	3338317	3338826	jg13637	4126.5
scaffold_5	3342698	scaffold_5	3338983	3340143	jg13638	3135
scaffold_5	3342698	scaffold_5	3343985	3345982	jg13639	2285.5
scaffold_5	3379069	scaffold_5	3373100	3375361	jg13643	4838.5
scaffold_5	3379069	scaffold_5	3375715	3376943	jg13644	2740
scaffold_5	3379069	scaffold_5	3377760	3378977	jg13645	700.5
scaffold_5	3379069	scaffold_5	3380326	3382599	jg13646	2393.5
scaffold_5	3463030	scaffold_5	3464979	3466286	jg13665	2602.5
scaffold_5	6233524	scaffold_5	6237686	6238303	jg14135	4470.5
scaffold_5	6702902	scaffold_5	6698225	6698725	jg14207	4427
scaffold_5	6702902	scaffold_5	6701318	6702051	jg14208	1217.5
scaffold_5	6837240	scaffold_5	6838042	6838627	jg14235	1094.5
scaffold_5	6837240	scaffold_5	6839468	6843067	jg14236	4027.5
scaffold_5	6904791	scaffold_5	6899167	6900483	jg14247	4966
scaffold_5	6936069	scaffold_5	6937040	6938391	jg14251	1646.5
scaffold_5	7042329	scaffold_5	7037594	7042077	jg14274	2493.5
scaffold_5	7044065	scaffold_5	7037594	7042077	jg14274	4229.5
scaffold_5	7056115	scaffold_5	7055685	7059568	jg14275	1511.5
scaffold_5	7113152	scaffold_5	7108103	7108522	jg14288	4839.5
scaffold_5	7113152	scaffold_5	7110420	7110713	jg14289	2585.5
scaffold_5	7113152	scaffold_5	7114531	7115076	jg14290	1651.5
scaffold_5	7113152	scaffold_5	7116644	7118728	jg14291	4534
scaffold_5	7140808	scaffold_5	7139415	7139949	jg14293	1126
scaffold_5	7210037	scaffold_5	7207139	7209151	jg14306	1892
scaffold_5	7210037	scaffold_5	7209799	7210254	jg14307	10.5
scaffold_5	7210037	scaffold_5	7210384	7210944	jg14308	627
scaffold_5	7210037	scaffold_5	7211741	7212966	jg14309	2316.5
scaffold_5	7210037	scaffold_5	7213920	7214286	jg14310	4066
scaffold_5	7514466	scaffold_5	7509382	7509834	jg14378	4858
scaffold_5	7514466	scaffold_5	7510690	7511582	jg14379	3330
scaffold_5	7514466	scaffold_5	7512740	7513789	jg14380	1201.5
scaffold_5	7514466	scaffold_5	7517076	7518068	jg14381	3106
scaffold_5	7515217	scaffold_5	7510690	7511582	jg14379	4081
scaffold_5	7515217	scaffold_5	7512740	7513789	jg14380	1952.5
scaffold_5	7515217	scaffold_5	7517076	7518068	jg14381	2355
scaffold_5	7515217	scaffold_5	7519792	7520591	jg14382	4974.5
scaffold_5	7545784	scaffold_5	7540282	7541788	jg14391	4749
scaffold_5	7545784	scaffold_5	7548689	7549543	jg14392	3332
scaffold_5	8137011	scaffold_5	8131837	8134966	jg14545	3609.5
scaffold_5	8137011	scaffold_5	8141228	8141985	jg14546	4595.5
scaffold_5	8142876	scaffold_5	8141228	8141985	jg14546	1269.5
scaffold_5	9528193	scaffold_5	9526502	9527906	jg14880	989
scaffold_5	9528193	scaffold_5	9528678	9530386	jg14881	1339
scaffold_5	9528193	scaffold_5	9531853	9533629	jg14882	4548
scaffold_5	9632755	scaffold_5	9632884	9634142	jg14903	758
scaffold_5	9632755	scaffold_5	9635120	9636532	jg14904	3071
scaffold_5	9704864	scaffold_5	9703515	9704090	jg14927	1061.5
scaffold_5	9704864	scaffold_5	9705516	9706349	jg14928	1068.5
scaffold_5	9752644	scaffold_5	9747304	9750196	jg14935	3894
scaffold_5	10092420	scaffold_5	10087699	10092188	jg15032	2476.5
scaffold_5	10092420	scaffold_5	10093106	10094419	jg15033	1342.5
scaffold_5	10092420	scaffold_5	10095332	10098689	jg15034	4590.5
scaffold_5	10547920	scaffold_5	10542708	10543634	jg15158	4749
scaffold_5	10547920	scaffold_5	10545346	10545867	jg15159	2313.5
scaffold_5	10547920	scaffold_5	10546857	10547492	jg15160	745.5
scaffold_5	10707531	scaffold_5	10708922	10713712	jg15206	3786
scaffold_5	10780822	scaffold_5	10777046	10777741	jg15222	3428.5
scaffold_5	10780822	scaffold_5	10778444	10780474	jg15223	1363
scaffold_5	10780822	scaffold_5	10783039	10784990	jg15224	3192.5
scaffold_5	10978113	scaffold_5	10971652	10977977	jg15280	3298.5
scaffold_5	10978113	scaffold_5	10978722	10980141	jg15281	1318.5
scaffold_5	10978113	scaffold_5	10980660	10985425	jg15282	4929.5
scaffold_5	12222582	scaffold_5	12221597	12222498	jg15609	534.5
scaffold_5	12222582	scaffold_5	12223478	12224988	jg15610	1651
scaffold_5	12740663	scaffold_5	12733890	12737601	jg15763	4917.5
scaffold_5	12740663	scaffold_5	12741567	12743048	jg15764	1644.5
scaffold_5	12740663	scaffold_5	12743769	12746198	jg15765	4320.5
scaffold_5	12757890	scaffold_5	12754880	12756824	jg15767	2038
scaffold_5	12757890	scaffold_5	12758493	12759536	jg15768	1124.5
scaffold_5	13776088	scaffold_5	13774846	13775863	jg16059	733.5
scaffold_5	13776088	scaffold_5	13776510	13778475	jg16060	1404.5
scaffold_5	13776088	scaffold_5	13779551	13780430	jg16061	3902.5
scaffold_5	13801043	scaffold_5	13797626	13800713	jg16067	1873.5
scaffold_5	14800032	scaffold_5	14797113	14797886	jg16336	2532.5
scaffold_5	14800032	scaffold_5	14802187	14807470	jg16337	4796.5
scaffold_5	14849279	scaffold_5	14845410	14849136	jg16351	2006
scaffold_5	14849279	scaffold_5	14851596	14852540	jg16352	2789
scaffold_5	15104231	scaffold_5	15099334	15101914	jg16426	3607
scaffold_5	15104231	scaffold_5	15102219	15103205	jg16427	1519
scaffold_5	15104231	scaffold_5	15103854	15106000	jg16428	696
scaffold_6	725428	scaffold_6	718268	723014	jg4014	4787
scaffold_6	725428	scaffold_6	723065	724542	jg4015	1624.5
scaffold_6	725428	scaffold_6	724891	729053	jg4016	1544
scaffold_6	999638	scaffold_6	994119	995636	jg4094	4760.5
scaffold_6	999638	scaffold_6	996217	997555	jg4095	2752
scaffold_6	999638	scaffold_6	1000217	1004648	jg4096	2794.5
scaffold_6	1633559	scaffold_6	1630538	1631500	jg4245	2540
scaffold_6	1633559	scaffold_6	1634596	1636441	jg4246	1959.5
scaffold_6	1633559	scaffold_6	1636882	1637193	jg4247	3478.5
scaffold_6	1633559	scaffold_6	1637207	1639626	jg4248	4857.5
scaffold_6	2152415	scaffold_6	2152937	2153748	jg4395	927.5
scaffold_6	2152415	scaffold_6	2154189	2154656	jg4396	2007.5
scaffold_6	2152415	scaffold_6	2155229	2157077	jg4397	3738
scaffold_6	2744796	scaffold_6	2743014	2744348	jg4550	1115
scaffold_6	3135681	scaffold_6	3130918	3133887	jg4659	3278.5
scaffold_6	3731716	scaffold_6	3727867	3729237	jg4836	3164
scaffold_6	3731716	scaffold_6	3729679	3730460	jg4837	1646.5
scaffold_6	3731716	scaffold_6	3733114	3734134	jg4838	1908
scaffold_6	4010433	scaffold_6	4006294	4008216	jg4908	3178
scaffold_6	4010433	scaffold_6	4011458	4012953	jg4909	1772.5
scaffold_6	4010433	scaffold_6	4013822	4015779	jg4910	4367.5
scaffold_6	4662644	scaffold_6	4655751	4660553	jg5077	4492
scaffold_6	4662644	scaffold_6	4660899	4669301	jg5078	2456
scaffold_6	4880418	scaffold_6	4882765	4883709	jg5132	2819
scaffold_6	5665306	scaffold_6	5661698	5664741	jg5342	2086.5
scaffold_6	5665306	scaffold_6	5668047	5669695	jg5343	3565
scaffold_6	6871134	scaffold_6	6867655	6869059	jg5670	2777
scaffold_6	6871134	scaffold_6	6874070	6875575	jg5671	3688.5
scaffold_6	6948812	scaffold_6	6942661	6945208	jg5688	4877.5
scaffold_6	6948812	scaffold_6	6945606	6946535	jg5689	2741.5
scaffold_6	6948848	scaffold_6	6942661	6945208	jg5688	4913.5
scaffold_6	6948848	scaffold_6	6945606	6946535	jg5689	2777.5
scaffold_6	7283646	scaffold_6	7277581	7280542	jg5766	4584.5
scaffold_6	7283646	scaffold_6	7284846	7287182	jg5767	2368
scaffold_6	7338231	scaffold_6	7333339	7334177	jg5784	4473
scaffold_6	7338231	scaffold_6	7340992	7341852	jg5785	3191
scaffold_6	7772348	scaffold_6	7768799	7771164	jg5902	2366.5
scaffold_6	7772348	scaffold_6	7772938	7773456	jg5903	849
scaffold_6	7772348	scaffold_6	7773941	7778453	jg5904	3849
scaffold_6	7822093	scaffold_6	7818280	7818573	jg5915	3666.5
scaffold_6	7822093	scaffold_6	7820816	7821504	jg5916	933
scaffold_6	7822093	scaffold_6	7823925	7827618	jg5917	3678.5
scaffold_6	8086966	scaffold_6	8081714	8083946	jg5979	4136
scaffold_6	8086966	scaffold_6	8086499	8093561	jg5980	3064
scaffold_6	8098840	scaffold_6	8094571	8099231	jg5981	1939
scaffold_6	8487834	scaffold_6	8481931	8486481	jg6084	3628
scaffold_6	8756198	scaffold_6	8753494	8754342	jg6145	2280
scaffold_6	8756198	scaffold_6	8754539	8760992	jg6146	1567.5
scaffold_6	9181067	scaffold_6	9177377	9180492	jg6248	2132.5
scaffold_6	9181067	scaffold_6	9182915	9185351	jg6249	3066
scaffold_6	9209014	scaffold_6	9209039	9209395	jg6254	203
scaffold_6	9209014	scaffold_6	9212123	9212770	jg6255	3432.5
scaffold_6	9326744	scaffold_6	9321171	9323604	jg6278	4356.5
scaffold_6	9426301	scaffold_6	9421041	9421961	jg6298	4800
scaffold_6	9426301	scaffold_6	9422844	9426184	jg6299	1787
scaffold_6	9426301	scaffold_6	9426931	9427527	jg6300	928
scaffold_6	9426301	scaffold_6	9429387	9429758	jg6301	3271.5
scaffold_6	9470995	scaffold_6	9465916	9466803	jg6310	4635.5
scaffold_6	9470995	scaffold_6	9467665	9470393	jg6311	1966
scaffold_6	9470995	scaffold_6	9474256	9475378	jg6312	3822
scaffold_6	9471230	scaffold_6	9465916	9466803	jg6310	4870.5
scaffold_6	9471230	scaffold_6	9467665	9470393	jg6311	2201
scaffold_6	9471230	scaffold_6	9474256	9475378	jg6312	3587
scaffold_6	9500008	scaffold_6	9495833	9496533	jg6317	3825
scaffold_6	9500008	scaffold_6	9500422	9501283	jg6318	844.5
scaffold_6	9528261	scaffold_6	9527481	9527783	jg6322	629
scaffold_6	9528261	scaffold_6	9529846	9530055	jg6323	1689.5
scaffold_6	9651722	scaffold_6	9652551	9653561	jg6348	1334
scaffold_6	9704063	scaffold_6	9699622	9699951	jg6358	4276.5
scaffold_6	9704063	scaffold_6	9706341	9709466	jg6359	3840.5
scaffold_6	10011235	scaffold_6	10008612	10010525	jg6421	1666.5
scaffold_6	10011235	scaffold_6	10015087	10017190	jg6422	4903.5
scaffold_6	10451270	scaffold_6	10446464	10447048	jg6513	4514
scaffold_6	11141540	scaffold_6	11143254	11144767	jg6652	2470.5
scaffold_6	11141540	scaffold_6	11145411	11147508	jg6653	4919.5
scaffold_6	14591303	scaffold_6	14586017	14587644	jg7074	4472.5
scaffold_6	14641787	scaffold_6	14636750	14637523	jg7086	4650.5
scaffold_6	14641787	scaffold_6	14638012	14638996	jg7087	3283
scaffold_6	14641787	scaffold_6	14640104	14640937	jg7088	1266.5
scaffold_6	14732377	scaffold_6	14729219	14731692	jg7101	1921.5
scaffold_6	14732377	scaffold_6	14733133	14736002	jg7102	2190.5
scaffold_6	14779067	scaffold_6	14779519	14780822	jg7109	1103.5
scaffold_6	14779067	scaffold_6	14782129	14783621	jg7110	3808
scaffold_6	14791342	scaffold_6	14792792	14793603	jg7111	1855.5
scaffold_6	14791342	scaffold_6	14793731	14796513	jg7112	3780
scaffold_6	15272678	scaffold_6	15269503	15272477	jg7191	1688
scaffold_6	15272678	scaffold_6	15272816	15273626	jg7192	543
scaffold_6	16207983	scaffold_6	16207128	16208143	jg7361	347.5
scaffold_6	16305919	scaffold_6	16301529	16302956	jg7382	3676.5
scaffold_6	16305919	scaffold_6	16303923	16307942	jg7383	13.5
scaffold_6	16355768	scaffold_6	16352616	16356386	jg7387	1267
scaffold_6	16355768	scaffold_6	16356541	16357937	jg7388	1471
scaffold_6	16355768	scaffold_6	16357962	16362983	jg7389	4704.5
scaffold_6	16464597	scaffold_6	16460823	16461465	jg7407	3453
scaffold_6	16464597	scaffold_6	16466533	16466787	jg7408	2063
scaffold_6	16464597	scaffold_6	16467481	16468203	jg7409	3245
scaffold_6	16464597	scaffold_6	16468916	16469690	jg7410	4706
scaffold_6	16770131	scaffold_6	16765108	16765765	jg7484	4694.5
scaffold_6	16770131	scaffold_6	16772901	16773455	jg7485	3047
scaffold_6	16848428	scaffold_6	16846358	16847807	jg7496	1345.5
scaffold_6	16848428	scaffold_6	16848808	16849923	jg7497	937.5
scaffold_6	16850630	scaffold_6	16846358	16847807	jg7496	3547.5
scaffold_6	16850630	scaffold_6	16848808	16849923	jg7497	1264.5
scaffold_6	17097820	scaffold_6	17097109	17097408	jg7557	561.5
scaffold_6	17097820	scaffold_6	17100152	17101353	jg7558	2932.5
scaffold_6	17397408	scaffold_6	17392431	17394059	jg7622	4163
scaffold_6	17397408	scaffold_6	17395003	17396187	jg7623	1813
scaffold_6	17397408	scaffold_6	17396657	17397283	jg7624	438
scaffold_6	17397408	scaffold_6	17399785	17400393	jg7625	2681
scaffold_6	17774034	scaffold_6	17768751	17769979	jg7709	4669
scaffold_6	17774034	scaffold_6	17771864	17773248	jg7710	1478
scaffold_6	18518924	scaffold_6	18516257	18517573	jg7903	2009
scaffold_6	18518924	scaffold_6	18519855	18521036	jg7904	1521.5
scaffold_6	18652379	scaffold_6	18646944	18650805	jg7939	3504.5
scaffold_6	18652379	scaffold_6	18650992	18655460	jg7940	847
scaffold_6	19055646	scaffold_6	19053165	19053980	jg8037	2073.5
scaffold_6	19055646	scaffold_6	19057121	19058729	jg8038	2279
scaffold_6	19134608	scaffold_6	19133696	19134524	jg8059	498
scaffold_6	19134608	scaffold_6	19135493	19135852	jg8060	1064.5
scaffold_6	19134608	scaffold_6	19138167	19139796	jg8061	4373.5
scaffold_6	19134672	scaffold_6	19133696	19134524	jg8059	562
scaffold_6	19134672	scaffold_6	19135493	19135852	jg8060	1000.5
scaffold_6	19134672	scaffold_6	19138167	19139796	jg8061	4309.5
scaffold_6	19134688	scaffold_6	19133696	19134524	jg8059	578
scaffold_6	19134688	scaffold_6	19135493	19135852	jg8060	984.5
scaffold_6	19134688	scaffold_6	19138167	19139796	jg8061	4293.5
scaffold_6	19734689	scaffold_6	19730149	19732816	jg8209	3206.5
scaffold_6	19734689	scaffold_6	19734277	19734955	jg8210	73
scaffold_6	19734689	scaffold_6	19735528	19737658	jg8211	1904
scaffold_6	19734689	scaffold_6	19738371	19740723	jg8212	4858
scaffold_6	19750555	scaffold_6	19746811	19748479	jg8214	2910
scaffold_6	19750555	scaffold_6	19750271	19751666	jg8215	413.5
scaffold_6	19750555	scaffold_6	19754507	19754899	jg8216	4148
scaffold_6	19812409	scaffold_6	19809183	19810859	jg8231	2388
scaffold_6	19812409	scaffold_6	19814785	19816108	jg8232	3037.5
scaffold_7	194640	scaffold_7	196821	197830	jg8327	2685.5
scaffold_7	598944	scaffold_7	592735	595334	jg8434	4909.5
scaffold_7	598944	scaffold_7	596175	598503	jg8435	1605
scaffold_7	598944	scaffold_7	599284	601955	jg8436	1675.5
scaffold_7	598944	scaffold_7	602630	605162	jg8437	4952
scaffold_7	1139161	scaffold_7	1134254	1136264	jg8577	3902
scaffold_7	1139161	scaffold_7	1136861	1138879	jg8578	1291
scaffold_7	1139161	scaffold_7	1142361	1143266	jg8579	3652.5
scaffold_7	1188832	scaffold_7	1183708	1185328	jg8592	4314
scaffold_7	1188832	scaffold_7	1185505	1187077	jg8593	2541
