CHROM	POS	scaffold	start	end	annotation	hit_dist
scaffold_5	553328	scaffold_5	554577	560762	jg13023	4341.5
scaffold_5	563511	scaffold_5	562934	564232	jg13024	72
scaffold_5	627425	scaffold_5	623144	624392	jg13040	3657
scaffold_5	627425	scaffold_5	624972	625547	jg13041	2165.5
scaffold_5	627425	scaffold_5	627857	629635	jg13042	1321
scaffold_5	627425	scaffold_5	629665	630585	jg13043	2700
scaffold_5	695080	scaffold_5	688961	693193	jg13059	4003
scaffold_5	695080	scaffold_5	696531	698564	jg13060	2467.5
scaffold_5	891966	scaffold_5	886845	887877	jg13101	4605
scaffold_5	891966	scaffold_5	893168	894022	jg13102	1629
scaffold_5	891966	scaffold_5	894723	896828	jg13103	3809.5
scaffold_5	1889248	scaffold_5	1888712	1889949	jg13341	82.5
scaffold_5	1906970	scaffold_5	1902190	1905783	jg13344	2983.5
scaffold_5	1906970	scaffold_5	1910455	1912440	jg13345	4477.5
scaffold_5	1962304	scaffold_5	1957112	1958808	jg13359	4344
scaffold_5	1962304	scaffold_5	1960001	1961072	jg13360	1767.5
scaffold_5	1962304	scaffold_5	1962210	1962428	jg13361	15
scaffold_5	1962304	scaffold_5	1962476	1962793	jg13362	330.5
scaffold_5	2133483	scaffold_5	2135836	2137431	jg13395	3150.5
scaffold_5	2226537	scaffold_5	2228017	2229349	jg13417	2146
scaffold_5	2572807	scaffold_5	2574875	2576875	jg13495	3068
scaffold_5	3333460	scaffold_5	3329361	3330791	jg13635	3384
scaffold_5	3333460	scaffold_5	3334783	3337976	jg13636	2919.5
scaffold_5	3861951	scaffold_5	3860243	3861245	jg13712	1207
scaffold_5	3861951	scaffold_5	3862376	3866327	jg13713	2400.5
scaffold_5	5489538	scaffold_5	5483768	5488995	jg13983	3156.5
scaffold_5	5489538	scaffold_5	5489930	5491514	jg13984	1184
scaffold_5	5489538	scaffold_5	5493252	5495251	jg13985	4713.5
scaffold_5	6137884	scaffold_5	6132740	6133449	jg14107	4789.5
scaffold_5	6137884	scaffold_5	6133567	6134812	jg14108	3694.5
scaffold_5	6137884	scaffold_5	6135747	6137287	jg14109	1367
scaffold_5	6137884	scaffold_5	6138831	6140278	jg14110	1670.5
scaffold_5	6137884	scaffold_5	6140829	6142177	jg14111	3619
scaffold_5	6459605	scaffold_5	6461998	6465056	jg14164	3922
scaffold_5	6507472	scaffold_5	6502443	6502922	jg14168	4789.5
scaffold_5	6507472	scaffold_5	6505807	6509128	jg14169	4.5
scaffold_5	9074119	scaffold_5	9068343	9070234	jg14753	4830.5
scaffold_5	9074119	scaffold_5	9070684	9073384	jg14754	2085
scaffold_5	9074119	scaffold_5	9074447	9077834	jg14755	2021.5
scaffold_5	9409171	scaffold_5	9404974	9405550	jg14844	3909
scaffold_5	9409171	scaffold_5	9406893	9408126	jg14845	1661.5
scaffold_5	9409171	scaffold_5	9408895	9409797	jg14846	175
scaffold_5	9409171	scaffold_5	9410486	9411967	jg14847	2055.5
scaffold_5	9430136	scaffold_5	9426656	9427285	jg14853	3165.5
scaffold_5	9430136	scaffold_5	9431108	9431929	jg14854	1382.5
scaffold_5	9430136	scaffold_5	9434676	9435593	jg14855	4998.5
scaffold_5	9458627	scaffold_5	9454374	9455198	jg14860	3841
scaffold_5	9458627	scaffold_5	9456092	9456671	jg14861	2245.5
scaffold_5	9752644	scaffold_5	9747304	9750196	jg14935	3894
scaffold_5	10748334	scaffold_5	10746456	10747166	jg15214	1523
scaffold_5	10748334	scaffold_5	10747464	10748740	jg15215	232
scaffold_5	10748334	scaffold_5	10749501	10751656	jg15216	2244.5
scaffold_5	10806252	scaffold_5	10800425	10802474	jg15229	4802.5
scaffold_5	10806252	scaffold_5	10802928	10804384	jg15230	2596
scaffold_5	10806252	scaffold_5	10805608	10806240	jg15231	328
scaffold_5	10806252	scaffold_5	10807017	10807471	jg15232	992
scaffold_5	10806252	scaffold_5	10808312	10808764	jg15233	2286
scaffold_5	10806252	scaffold_5	10809706	10810296	jg15234	3749
scaffold_5	11408221	scaffold_5	11406298	11408050	jg15394	1047
scaffold_5	11408221	scaffold_5	11408694	11409335	jg15395	793.5
scaffold_5	11408221	scaffold_5	11409734	11413647	jg15396	3469.5
scaffold_5	12740663	scaffold_5	12733890	12737601	jg15763	4917.5
scaffold_5	12740663	scaffold_5	12741567	12743048	jg15764	1644.5
scaffold_5	12740663	scaffold_5	12743769	12746198	jg15765	4320.5
scaffold_5	12866638	scaffold_5	12863535	12863879	jg15801	2931
scaffold_5	12866638	scaffold_5	12864129	12867633	jg15802	757
scaffold_5	12866638	scaffold_5	12868074	12871359	jg15803	3078.5
scaffold_5	12913922	scaffold_5	12909434	12910810	jg15811	3800
scaffold_5	12913922	scaffold_5	12912157	12912585	jg15812	1551
scaffold_5	12913922	scaffold_5	12914318	12920954	jg15813	3714
scaffold_5	12983506	scaffold_5	12982817	12983374	jg15828	410.5
scaffold_5	12983506	scaffold_5	12984342	12984899	jg15829	1114.5
scaffold_5	12983506	scaffold_5	12985488	12988086	jg15830	3281
scaffold_5	13542859	scaffold_5	13538305	13540016	jg15989	3698.5
scaffold_5	13542859	scaffold_5	13541645	13542409	jg15990	832
scaffold_5	13542859	scaffold_5	13543044	13543523	jg15991	424.5
scaffold_5	13542859	scaffold_5	13546284	13547306	jg15992	3936
scaffold_5	13837553	scaffold_5	13831367	13836346	jg16074	3696.5
scaffold_5	13837553	scaffold_5	13838567	13839472	jg16075	1466.5
scaffold_5	13837553	scaffold_5	13840717	13841976	jg16076	3793.5
scaffold_5	13848769	scaffold_5	13845591	13845989	jg16077	2979
scaffold_5	13848769	scaffold_5	13846764	13847771	jg16078	1501.5
scaffold_5	13848769	scaffold_5	13853094	13853521	jg16079	4538.5
scaffold_5	14596615	scaffold_5	14596963	14599843	jg16276	1788
scaffold_5	14596615	scaffold_5	14600476	14601311	jg16277	4278.5
scaffold_5	14596638	scaffold_5	14596963	14599843	jg16276	1765
scaffold_5	14596638	scaffold_5	14600476	14601311	jg16277	4255.5
scaffold_6	332447	scaffold_6	329950	331696	jg3901	1624
scaffold_6	332447	scaffold_6	333190	334410	jg3902	1353
scaffold_6	332447	scaffold_6	334901	338154	jg3903	4080.5
scaffold_6	339501	scaffold_6	334901	338154	jg3903	2973.5
scaffold_6	394737	scaffold_6	390776	392438	jg3915	3130
scaffold_6	394737	scaffold_6	393131	394715	jg3916	814
scaffold_6	394737	scaffold_6	395219	396873	jg3917	1309
scaffold_6	394737	scaffold_6	397909	399514	jg3918	3974.5
scaffold_6	1265500	scaffold_6	1262203	1265443	jg4158	1677
scaffold_6	1964720	scaffold_6	1960747	1961619	jg4339	3537
scaffold_6	1964720	scaffold_6	1962092	1965278	jg4340	1035
scaffold_6	1964720	scaffold_6	1967768	1969717	jg4341	4022.5
scaffold_6	2662090	scaffold_6	2661168	2662783	jg4528	114.5
scaffold_6	2662090	scaffold_6	2664888	2668147	jg4529	4427.5
scaffold_6	4181967	scaffold_6	4178272	4181794	jg4948	1934
scaffold_6	4181967	scaffold_6	4182369	4186084	jg4949	2259.5
scaffold_6	4479239	scaffold_6	4474859	4476394	jg5025	3612.5
scaffold_6	4479239	scaffold_6	4476834	4479041	jg5026	1301.5
scaffold_6	4479239	scaffold_6	4480283	4480576	jg5027	1190.5
scaffold_6	4479239	scaffold_6	4482572	4483435	jg5028	3764.5
scaffold_6	4720863	scaffold_6	4717776	4719353	jg5090	2298.5
scaffold_6	4720863	scaffold_6	4719684	4722020	jg5091	11
scaffold_6	4720863	scaffold_6	4722545	4724852	jg5092	2835.5
scaffold_6	4720863	scaffold_6	4725089	4726453	jg5093	4908
scaffold_6	6948848	scaffold_6	6942661	6945208	jg5688	4913.5
scaffold_6	6948848	scaffold_6	6945606	6946535	jg5689	2777.5
scaffold_6	7330704	scaffold_6	7328134	7330939	jg5782	1167.5
scaffold_6	7330704	scaffold_6	7331733	7332427	jg5783	1376
scaffold_6	7330704	scaffold_6	7333339	7334177	jg5784	3054
scaffold_6	7952185	scaffold_6	7949352	7951489	jg5948	1764.5
scaffold_6	7952185	scaffold_6	7953934	7955290	jg5949	2427
scaffold_6	7952185	scaffold_6	7956350	7956694	jg5950	4337
scaffold_6	8296074	scaffold_6	8291209	8294528	jg6031	3205.5
scaffold_6	8296074	scaffold_6	8295298	8295792	jg6032	529
scaffold_6	8296074	scaffold_6	8296802	8297626	jg6033	1140
scaffold_6	8296074	scaffold_6	8298477	8302894	jg6034	4611.5
scaffold_6	9208942	scaffold_6	9209039	9209395	jg6254	275
scaffold_6	9208942	scaffold_6	9212123	9212770	jg6255	3504.5
scaffold_6	9471703	scaffold_6	9467665	9470393	jg6311	2674
scaffold_6	9471703	scaffold_6	9474256	9475378	jg6312	3114
scaffold_6	9675793	scaffold_6	9679431	9679775	jg6353	3810
scaffold_6	9675793	scaffold_6	9679803	9680042	jg6354	4129.5
scaffold_6	10121348	scaffold_6	10123834	10125789	jg6449	3463.5
scaffold_6	10128323	scaffold_6	10123834	10125789	jg6449	3511.5
scaffold_6	10128323	scaffold_6	10126066	10127868	jg6450	1356
scaffold_6	10128323	scaffold_6	10129419	10131044	jg6451	1908.5
scaffold_6	10214348	scaffold_6	10217266	10217787	jg6470	3178.5
scaffold_6	10906153	scaffold_6	10908664	10910755	jg6603	3556.5
scaffold_6	11016486	scaffold_6	11013954	11014304	jg6625	2357
scaffold_6	11016486	scaffold_6	11015849	11016433	jg6626	345
scaffold_6	11126193	scaffold_6	11121057	11125271	jg6648	3029
scaffold_6	11126193	scaffold_6	11126570	11128234	jg6649	1209
scaffold_6	11306123	scaffold_6	11306959	11307795	jg6678	1254
scaffold_6	11702943	scaffold_6	11698311	11700511	jg6759	3532
scaffold_6	11702943	scaffold_6	11706273	11707139	jg6760	3763
scaffold_6	11831334	scaffold_6	11828092	11829401	jg6781	2587.5
scaffold_6	11909787	scaffold_6	11903929	11905794	jg6800	4925.5
scaffold_6	13885784	scaffold_6	13885673	13886089	jg6961	97
scaffold_6	14677691	scaffold_6	14673476	14676254	jg7095	2826
scaffold_6	14687305	scaffold_6	14684564	14686623	jg7096	1711.5
scaffold_6	14790551	scaffold_6	14792792	14793603	jg7111	2646.5
scaffold_6	14790551	scaffold_6	14793731	14796513	jg7112	4571
scaffold_6	15048719	scaffold_6	15045375	15046359	jg7154	2852
scaffold_6	15048719	scaffold_6	15046848	15047621	jg7155	1484.5
scaffold_6	15048719	scaffold_6	15052896	15053135	jg7156	4296.5
scaffold_6	15070664	scaffold_6	15065641	15066461	jg7159	4613
scaffold_6	15070664	scaffold_6	15067379	15069579	jg7160	2185
scaffold_6	15070664	scaffold_6	15072882	15073421	jg7161	2487.5
scaffold_6	15070664	scaffold_6	15075341	15075613	jg7162	4813
scaffold_6	15227961	scaffold_6	15225223	15226140	jg7186	2279.5
scaffold_6	15227961	scaffold_6	15230112	15233872	jg7187	4031
scaffold_6	15252779	scaffold_6	15248604	15248876	jg7189	4039
scaffold_6	15252779	scaffold_6	15254519	15255022	jg7190	1991.5
scaffold_6	15841899	scaffold_6	15834362	15840558	jg7283	4439
scaffold_6	15841899	scaffold_6	15842597	15844537	jg7284	1668
scaffold_6	15841899	scaffold_6	15845205	15846446	jg7285	3926.5
scaffold_6	15845429	scaffold_6	15842597	15844537	jg7284	1862
scaffold_6	15845429	scaffold_6	15845205	15846446	jg7285	396.5
scaffold_6	15845429	scaffold_6	15848053	15849810	jg7286	3502.5
scaffold_6	15850793	scaffold_6	15845205	15846446	jg7285	4967.5
scaffold_6	15850793	scaffold_6	15848053	15849810	jg7286	1861.5
scaffold_6	15850793	scaffold_6	15851827	15855149	jg7287	2695
scaffold_6	16294965	scaffold_6	16292511	16294312	jg7381	1553.5
scaffold_6	16490330	scaffold_6	16486506	16488652	jg7413	2751
scaffold_6	16490330	scaffold_6	16489186	16490178	jg7414	648
scaffold_6	16490330	scaffold_6	16492892	16493473	jg7415	2852.5
scaffold_6	16537177	scaffold_6	16538487	16539644	jg7426	1888.5
scaffold_6	16537177	scaffold_6	16539959	16541032	jg7427	3318.5
scaffold_6	16751643	scaffold_6	16750877	16752361	jg7480	24
scaffold_6	16751643	scaffold_6	16753797	16757901	jg7481	4206
scaffold_6	16870072	scaffold_6	16868180	16869911	jg7500	1026.5
scaffold_6	16870072	scaffold_6	16870573	16872322	jg7501	1375.5
scaffold_6	17267412	scaffold_6	17263132	17263521	jg7595	4085.5
scaffold_6	17267412	scaffold_6	17265788	17266672	jg7596	1182
scaffold_6	17267412	scaffold_6	17268053	17270283	jg7597	1756
scaffold_6	17433218	scaffold_6	17427948	17429673	jg7634	4407.5
scaffold_6	17433218	scaffold_6	17431141	17432907	jg7635	1194
scaffold_6	17433218	scaffold_6	17433280	17434126	jg7636	485
scaffold_6	17433218	scaffold_6	17436243	17438789	jg7637	4298
scaffold_6	17435486	scaffold_6	17431141	17432907	jg7635	3462
scaffold_6	17435486	scaffold_6	17433280	17434126	jg7636	1783
scaffold_6	17435486	scaffold_6	17436243	17438789	jg7637	2030
scaffold_6	18410001	scaffold_6	18405024	18405824	jg7870	4577
scaffold_6	18410001	scaffold_6	18406291	18409927	jg7871	1892
scaffold_6	18410001	scaffold_6	18410878	18412403	jg7872	1639.5
scaffold_6	18410001	scaffold_6	18412811	18414368	jg7873	3588.5
scaffold_6	18617758	scaffold_6	18614764	18615471	jg7931	2640.5
scaffold_6	18617758	scaffold_6	18618009	18619079	jg7932	786
scaffold_6	18617758	scaffold_6	18621884	18623318	jg7933	4843
scaffold_6	18723781	scaffold_6	18721042	18723550	jg7956	1485
scaffold_6	19795610	scaffold_6	19791984	19793532	jg8226	2852
scaffold_6	19795610	scaffold_6	19794071	19795784	jg8227	682.5
scaffold_6	19795610	scaffold_6	19799143	19801939	jg8228	4931
scaffold_7	516488	scaffold_7	516271	518296	jg8411	795.5
scaffold_7	1221331	scaffold_7	1216253	1218032	jg8598	4188.5
scaffold_7	1221331	scaffold_7	1218426	1220230	jg8599	2003
scaffold_7	1221331	scaffold_7	1220600	1222485	jg8600	211.5
scaffold_7	1221331	scaffold_7	1223407	1225316	jg8601	3030.5
scaffold_7	1390220	scaffold_7	1386852	1389536	jg8635	2026
scaffold_7	1390220	scaffold_7	1392127	1394033	jg8636	2860
scaffold_7	1513711	scaffold_7	1509429	1511281	jg8665	3356
scaffold_7	1513711	scaffold_7	1511503	1512969	jg8666	1475
scaffold_7	1684535	scaffold_7	1680223	1682561	jg8705	3143
scaffold_7	1684535	scaffold_7	1685519	1686366	jg8706	1407.5
scaffold_7	1684535	scaffold_7	1687611	1688351	jg8707	3446
scaffold_7	2793309	scaffold_7	2786393	2791938	jg9012	4143.5
scaffold_7	2793309	scaffold_7	2792805	2793128	jg9013	342.5
scaffold_7	2793309	scaffold_7	2793783	2795192	jg9014	1178.5
scaffold_7	2793309	scaffold_7	2795716	2797113	jg9015	3105.5
scaffold_7	2793309	scaffold_7	2797437	2797910	jg9016	4364.5
scaffold_7	2854831	scaffold_7	2849093	2850715	jg9035	4927
scaffold_7	2854831	scaffold_7	2852328	2852739	jg9036	2297.5
scaffold_7	2854831	scaffold_7	2854442	2856183	jg9037	481.5
scaffold_7	2854831	scaffold_7	2857845	2858700	jg9038	3441.5
scaffold_7	3849886	scaffold_7	3844238	3846714	jg9267	4410
scaffold_7	3849886	scaffold_7	3846784	3849455	jg9268	1766.5
scaffold_7	3849886	scaffold_7	3850019	3853745	jg9269	1996
scaffold_7	4165926	scaffold_7	4167749	4168558	jg9358	2227.5
scaffold_7	4868284	scaffold_7	4870460	4871997	jg9525	2944.5
scaffold_7	4873630	scaffold_7	4870460	4871997	jg9525	2401.5
scaffold_7	4873630	scaffold_7	4872623	4877859	jg9526	1611
scaffold_7	5165174	scaffold_7	5158242	5162269	jg9600	4918.5
scaffold_7	5165174	scaffold_7	5163673	5164373	jg9601	1151
scaffold_7	5165174	scaffold_7	5168022	5170064	jg9602	3869
scaffold_7	5514773	scaffold_7	5511997	5514302	jg9710	1623.5
scaffold_7	5514773	scaffold_7	5517663	5518759	jg9711	3438
scaffold_7	5620996	scaffold_7	5617782	5618297	jg9736	2956.5
scaffold_7	5620996	scaffold_7	5619822	5620316	jg9737	927
scaffold_7	5620996	scaffold_7	5620473	5622952	jg9738	716.5
scaffold_7	5620996	scaffold_7	5623556	5625548	jg9739	3556
scaffold_7	5631952	scaffold_7	5626707	5628989	jg9740	4104
scaffold_7	5631952	scaffold_7	5629642	5632365	jg9741	948.5
scaffold_7	5631952	scaffold_7	5633079	5634156	jg9742	1665.5
scaffold_7	6419135	scaffold_7	6411313	6418710	jg9958	4123.5
scaffold_7	6419135	scaffold_7	6420694	6422967	jg9959	2695.5
scaffold_7	7023154	scaffold_7	7020140	7021986	jg10117	2091
scaffold_7	7023154	scaffold_7	7025544	7026494	jg10118	2865
scaffold_7	7061092	scaffold_7	7055856	7059201	jg10125	3563.5
scaffold_7	7061092	scaffold_7	7061800	7062363	jg10126	989.5
scaffold_7	7061092	scaffold_7	7064355	7065407	jg10127	3789
scaffold_7	7235988	scaffold_7	7232900	7235417	jg10177	1829.5
scaffold_7	7235988	scaffold_7	7238164	7239015	jg10178	2601.5
scaffold_7	7235988	scaffold_7	7240150	7241443	jg10179	4808.5
scaffold_7	7260024	scaffold_7	7256795	7259641	jg10184	1806
scaffold_7	7260024	scaffold_7	7260798	7261497	jg10185	1123.5
scaffold_7	7260024	scaffold_7	7261737	7264363	jg10186	3026
scaffold_7	7376182	scaffold_7	7376212	7378808	jg10212	1328
scaffold_7	7396003	scaffold_7	7393258	7393986	jg10216	2381
scaffold_7	7396003	scaffold_7	7397602	7399753	jg10217	2674.5
scaffold_7	8232044	scaffold_7	8227742	8231613	jg10428	2366.5
scaffold_7	8232044	scaffold_7	8233917	8237664	jg10429	3746.5
scaffold_7	8505998	scaffold_7	8503365	8505377	jg10502	1627
scaffold_7	8505998	scaffold_7	8506081	8510260	jg10503	2172.5
scaffold_7	9186625	scaffold_7	9181611	9183515	jg10679	4062
scaffold_7	9186625	scaffold_7	9185685	9186565	jg10680	500
scaffold_7	9213047	scaffold_7	9209734	9210875	jg10687	2742.5
scaffold_7	9213047	scaffold_7	9211093	9213290	jg10688	855.5
scaffold_7	9213047	scaffold_7	9214639	9216779	jg10689	2662
scaffold_7	9560666	scaffold_7	9556231	9556873	jg10770	4114
scaffold_7	9560666	scaffold_7	9558531	9559404	jg10771	1698.5
scaffold_7	9560666	scaffold_7	9559761	9560331	jg10772	620
scaffold_7	9560666	scaffold_7	9560811	9561437	jg10773	458
scaffold_7	9560666	scaffold_7	9562659	9568069	jg10774	4698
scaffold_7	10676037	scaffold_7	10668731	10673629	jg11039	4857
scaffold_7	10676037	scaffold_7	10675266	10675856	jg11040	476
scaffold_7	10676037	scaffold_7	10679763	10681846	jg11041	4767.5
scaffold_7	11269688	scaffold_7	11266555	11266992	jg11182	2914.5
scaffold_7	11269688	scaffold_7	11267080	11267883	jg11183	2206.5
scaffold_7	11269688	scaffold_7	11270398	11271402	jg11184	1212
scaffold_7	11269688	scaffold_7	11272029	11272301	jg11185	2477
scaffold_7	11269688	scaffold_7	11272726	11274040	jg11186	3695
scaffold_7	12453537	scaffold_7	12448415	12451796	jg11441	3431.5
scaffold_7	13542424	scaffold_7	13542655	13542966	jg11617	386.5
scaffold_7	13542424	scaffold_7	13543882	13545543	jg11618	2288.5
scaffold_7	14061850	scaffold_7	14058566	14059233	jg11705	2950.5
scaffold_7	14061850	scaffold_7	14061298	14066657	jg11706	2127.5
scaffold_7	16801808	scaffold_7	16798763	16800557	jg11945	2148
scaffold_7	16801808	scaffold_7	16802475	16804819	jg11946	1839
scaffold_7	16801808	scaffold_7	16805407	16806213	jg11947	4002
scaffold_7	17695566	scaffold_7	17690356	17694538	jg12075	3119
scaffold_7	17695566	scaffold_7	17696634	17697146	jg12076	1324
scaffold_7	18360116	scaffold_7	18355659	18359294	jg12200	2639.5
scaffold_7	18519182	scaffold_7	18517033	18518528	jg12232	1401.5
scaffold_7	18519182	scaffold_7	18521804	18522217	jg12233	2828.5
scaffold_7	18519182	scaffold_7	18522771	18524167	jg12234	4287
scaffold_7	19032622	scaffold_7	19035750	19037928	jg12326	4217
scaffold_7	19540291	scaffold_7	19536881	19537564	jg12447	3068.5
scaffold_7	19540291	scaffold_7	19540830	19541601	jg12448	924.5
scaffold_7	19976578	scaffold_7	19972217	19973212	jg12550	3863.5
scaffold_7	19988048	scaffold_7	19984686	19986646	jg12551	2382
scaffold_7	19988048	scaffold_7	19986783	19988012	jg12552	650.5
scaffold_7	20416992	scaffold_7	20412382	20414035	jg12646	3783.5
scaffold_7	20416992	scaffold_7	20417559	20420511	jg12647	2043
scaffold_7	20476415	scaffold_7	20469927	20480518	jg12658	1192.5
scaffold_7	20570013	scaffold_7	20567880	20569082	jg12677	1532
scaffold_7	20570013	scaffold_7	20570767	20571489	jg12678	1115
scaffold_7	20996751	scaffold_7	20993137	20996725	jg12779	1820
scaffold_7	20996751	scaffold_7	20997203	20998516	jg12780	1108.5
scaffold_7	20996751	scaffold_7	21000731	21002163	jg12781	4696
scaffold_8	331367	scaffold_8	328037	328835	jg20352	2931
scaffold_8	978161	scaffold_8	974405	974893	jg20494	3512
scaffold_8	978161	scaffold_8	981338	982776	jg20495	3896
scaffold_8	1193778	scaffold_8	1188085	1190664	jg20539	4403.5
scaffold_8	1193778	scaffold_8	1192424	1193461	jg20540	835.5
scaffold_8	1193778	scaffold_8	1194192	1196682	jg20541	1659
scaffold_8	1193778	scaffold_8	1197137	1199444	jg20542	4512.5
scaffold_8	1334589	scaffold_8	1330899	1333768	jg20568	2255.5
scaffold_8	1334589	scaffold_8	1336160	1336669	jg20569	1825.5
scaffold_8	1334589	scaffold_8	1338651	1339013	jg20570	4243
scaffold_8	1556145	scaffold_8	1553099	1554574	jg20602	2308.5
scaffold_8	1556145	scaffold_8	1557469	1560874	jg20603	3026.5
scaffold_8	1570441	scaffold_8	1571718	1573243	jg20605	2039.5
scaffold_8	1570441	scaffold_8	1574542	1575899	jg20606	4779.5
scaffold_8	1611636	scaffold_8	1609575	1611441	jg20612	1128
scaffold_8	1615772	scaffold_8	1616656	1618164	jg20613	1638
scaffold_8	1747015	scaffold_8	1742862	1746347	jg20650	2410.5
scaffold_8	1747015	scaffold_8	1749795	1751125	jg20651	3445
scaffold_8	1747015	scaffold_8	1751763	1752071	jg20652	4902
scaffold_8	1848537	scaffold_8	1845917	1847864	jg20668	1646.5
scaffold_8	1848537	scaffold_8	1852490	1854527	jg20669	4971.5
scaffold_8	2137579	scaffold_8	2133442	2135958	jg20734	2879
scaffold_8	2137579	scaffold_8	2136473	2138324	jg20735	180.5
scaffold_8	2899617	scaffold_8	2896117	2897813	jg20895	2652
scaffold_8	2899617	scaffold_8	2900051	2901601	jg20896	1209
scaffold_8	2899617	scaffold_8	2902482	2903615	jg20897	3431.5
scaffold_8	3314576	scaffold_8	3310005	3311305	jg20972	3921
scaffold_8	3314576	scaffold_8	3313387	3313734	jg20973	1015.5
scaffold_8	3314576	scaffold_8	3315323	3315670	jg20974	920.5
scaffold_8	3314576	scaffold_8	3317269	3317616	jg20975	2866.5
scaffold_8	3314576	scaffold_8	3319218	3319565	jg20976	4815.5
scaffold_8	3320692	scaffold_8	3317269	3317616	jg20975	3249.5
scaffold_8	3320692	scaffold_8	3319218	3319565	jg20976	1300.5
scaffold_8	3320692	scaffold_8	3321166	3321513	jg20977	647.5
scaffold_8	3320692	scaffold_8	3323114	3323461	jg20978	2595.5
scaffold_8	3320692	scaffold_8	3325066	3325413	jg20979	4547.5
scaffold_8	3573777	scaffold_8	3576124	3578471	jg21017	3520.5
scaffold_8	3813262	scaffold_8	3813543	3814349	jg21051	684
scaffold_8	3813262	scaffold_8	3814715	3815450	jg21052	1820.5
scaffold_8	5907459	scaffold_8	5902599	5902962	jg21305	4678.5
scaffold_8	5907459	scaffold_8	5908123	5908368	jg21306	786.5
scaffold_8	6326500	scaffold_8	6322457	6324407	jg21372	3068
scaffold_8	6326500	scaffold_8	6327379	6328173	jg21373	1276
scaffold_8	6326500	scaffold_8	6330321	6331764	jg21374	4542.5
scaffold_8	6537205	scaffold_8	6532998	6533998	jg21415	3707
scaffold_8	6537205	scaffold_8	6537186	6538028	jg21416	402
scaffold_8	6537205	scaffold_8	6540771	6541695	jg21417	4028
scaffold_8	7407685	scaffold_8	7402033	7403902	jg21586	4717.5
scaffold_8	7407685	scaffold_8	7408161	7411707	jg21587	2249
scaffold_8	7407760	scaffold_8	7402033	7403902	jg21586	4792.5
scaffold_8	7407760	scaffold_8	7408161	7411707	jg21587	2174
scaffold_8	7928024	scaffold_8	7923550	7924518	jg21681	3990
scaffold_8	7928024	scaffold_8	7924968	7926092	jg21682	2494
scaffold_8	7928024	scaffold_8	7929237	7930502	jg21683	1845.5
scaffold_8	7928024	scaffold_8	7930747	7931490	jg21684	3094.5
scaffold_8	8716691	scaffold_8	8711069	8712860	jg21863	4726.5
scaffold_8	8716691	scaffold_8	8713548	8715299	jg21864	2267.5
scaffold_8	8716691	scaffold_8	8718391	8719764	jg21865	2386.5
scaffold_8	9351979	scaffold_8	9346644	9349539	jg22030	3887.5
scaffold_8	9351979	scaffold_8	9350199	9354348	jg22031	294.5
scaffold_8	9351979	scaffold_8	9354636	9356776	jg22032	3727
scaffold_8	9767100	scaffold_8	9762544	9762894	jg22115	4381
scaffold_8	9767100	scaffold_8	9765123	9766633	jg22116	1222
scaffold_8	9767100	scaffold_8	9767695	9769201	jg22117	1348
scaffold_8	9845373	scaffold_8	9843982	9844965	jg22138	899.5
scaffold_8	10181111	scaffold_8	10178933	10180273	jg22235	1508
scaffold_8	10181111	scaffold_8	10184963	10186033	jg22236	4387
scaffold_8	10193023	scaffold_8	10190413	10191108	jg22238	2262.5
scaffold_8	10193023	scaffold_8	10191446	10191670	jg22239	1465
scaffold_8	10540438	scaffold_8	10536134	10540071	jg22327	2335.5
scaffold_8	11304514	scaffold_8	11301814	11303975	jg22532	1619.5
scaffold_8	11304514	scaffold_8	11305559	11308200	jg22533	2365.5
scaffold_8	11986935	scaffold_8	11982587	11984268	jg22695	3507.5
scaffold_8	11986935	scaffold_8	11984741	11985449	jg22696	1840
scaffold_8	11986935	scaffold_8	11987088	11990457	jg22697	1837.5
scaffold_8	11986935	scaffold_8	11990800	11992105	jg22698	4517.5
scaffold_8	12497331	scaffold_8	12493418	12496531	jg22848	2356.5
scaffold_8	12497331	scaffold_8	12497366	12497686	jg22849	195
scaffold_8	12497331	scaffold_8	12499645	12502771	jg22850	3877
scaffold_8	12681503	scaffold_8	12677312	12679462	jg22906	3116
scaffold_8	12681503	scaffold_8	12683478	12687204	jg22907	3838
scaffold_8	12683254	scaffold_8	12677312	12679462	jg22906	4867
scaffold_8	12683254	scaffold_8	12683478	12687204	jg22907	2087
scaffold_8	12709815	scaffold_8	12706139	12707896	jg22913	2797.5
scaffold_8	12709815	scaffold_8	12708487	12709635	jg22914	754
scaffold_8	12709815	scaffold_8	12711320	12712234	jg22915	1962
scaffold_8	12845149	scaffold_8	12839597	12842650	jg22950	4025.5
scaffold_8	12845149	scaffold_8	12843420	12844406	jg22951	1236
scaffold_8	12845149	scaffold_8	12845005	12846042	jg22952	374.5
scaffold_8	13110359	scaffold_8	13107360	13109851	jg23018	1753.5
scaffold_8	13110359	scaffold_8	13113620	13115678	jg23019	4290
scaffold_8	14452416	scaffold_8	14445882	14450003	jg23365	4473.5
scaffold_8	14452416	scaffold_8	14450274	14451573	jg23366	1492.5
scaffold_8	14452416	scaffold_8	14452041	14453832	jg23367	520.5
scaffold_8	14452416	scaffold_8	14454047	14455264	jg23368	2239.5
scaffold_8	14541890	scaffold_8	14539428	14541653	jg23390	1349.5
